iteration = 15 , objective = -1.0, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [675.37706493076496, 1.0, 1.0, 1.0, 1.0, 0.0, 14971.686532374861, 0.17494010148926553, 28618.797869205209, -5.8067544681506185, 0.64912912439842729, -175.65344921170308, 105.99946805279117]
iteration = 16 , objective = -1.00013865574, inputs = [1.0005, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [675.37583091890463, 1.0, 1.0, 1.0, 1.0, 0.0, 14971.686532374861, 0.17494010148926553, 28618.797869205209, -5.8067544681506185, 0.64912912439842729, -175.65344921170308, 105.99946805279117]
iteration = 17 , objective = -1.0, inputs = [1.0, 1.0005, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [675.37748162706725, 1.0, 1.0, 1.0, 1.0, 0.0, 14971.686532374861, 0.17494010148926553, 28656.02625775546, -5.8067544681506185, 0.6494536889606265, -175.65344921170308, 105.99946805279117]
iteration = 18 , objective = -1.00003123103, inputs = [1.0, 1.0, 1.0005, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [675.37688594618817, 1.0, 1.0, 1.0, 1.0, 0.0, 14971.686532374861, 0.17494010148926553, 28618.797869205209, -5.8067544681506185, 0.64912912439842729, -175.65344921170308, 105.99946805279117]
iteration = 19 , objective = -1.0001580746, inputs = [1.0, 1.0, 1.0, 1.0005, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [674.59355196752745, 1.0, 1.0, 1.0, 1.0, 0.0, 16034.886275609842, 0.17484609505036616, 28618.797869205209, -3.2178797598803621, 0.64912912439842729, -100.85730206514093, 113.78145997857018]
iteration = 20 , objective = -1.00009985534, inputs = [1.0, 1.0, 1.0, 1.0, 1.0005, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [675.37816451165395, 1.0, 1.0, 1.0, 1.0, 0.0, 14824.640257251674, 0.17494010148926553, 28618.797869205209, -5.8067544681506185, 0.64912912439842729, -175.65344921170308, 105.99946805279117]
iteration = 21 , objective = -1.000072388, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0005, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [675.42881869652592, 1.0, 1.0, 1.0, 1.0, 0.0, 14971.686532374861, 0.17494010148926553, 28618.797869205209, -5.8067544681506185, 0.64912912439842729, -175.65344921170308, 105.99946805279117]
iteration = 22 , objective = -0.999936337969, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0005, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [675.30748430691995, 1.0, -1.0, 1.0, -1.0, 0.0, 14971.686532374861, 0.17494023969604278, 28618.797869205209, -5.8069069704784608, 0.64912912439842729, -175.65806238418094, 105.99970933222767]
iteration = 23 , objective = -1.00041252504, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0005, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [674.53718920604194, 1.0, 1.0, 1.0, 1.0, 0.0, 17331.48512796154, 0.17484212993234149, 28611.20128627518, -3.2977473220012432, 0.64916476229627607, -103.38654971197759, 114.76301503772102]
iteration = 24 , objective = -1.00001248125, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0005, 1.0, 1.0, 1.0, 1.0], constraints = [675.38174016705455, 1.0, 1.0, 1.0, 1.0, 0.0, 14942.982919277443, 0.17494010148926553, 28618.797869205209, -5.8067544681506185, 0.64912912439842729, -175.65344921170308, 105.99946805279117]
iteration = 25 , objective = -0.999968784544, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0005, 1.0, 1.0, 1.0], constraints = [675.58586811412817, 1.0, 1.0, 1.0, 1.0, 0.0, 14971.686532374861, 0.17494010148926553, 28618.797869205209, -5.8067544681506185, 0.64912912439842729, -175.65344921170308, 105.99946805279117]
iteration = 26 , objective = -0.999842004379, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0005, 1.0, 1.0], constraints = [675.29018535820921, 1.0, -1.0, 1.0, -1.0, 0.0, 14971.686532374861, 0.17496959852418259, 28618.797869205209, -2.5052807372775585, 0.64912912439842729, -78.0816533445918, 155.85837830304109]
iteration = 27 , objective = -0.999900194528, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0005, 1.0], constraints = [675.37837381999395, 1.0, 1.0, 1.0, 1.0, 0.0, 14972.208515339453, 0.17494010148926553, 28618.797869205209, -5.8067544681506185, 0.64912912439842729, -175.65344921170308, 105.99946805279117]
iteration = 28 , objective = -0.999927648165, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0005], constraints = [675.37665995548673, 1.0, 1.0, 1.0, 1.0, 0.0, 14971.686532374861, 0.17494010148926553, 28618.797869205209, -5.8067544681506185, 0.64912912439842729, -175.65344921170308, 105.99946805279117]
iteration = 29 , objective = -1.0, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [675.37706493076496, 1.0, 1.0, 1.0, 1.0, 0.0, 14971.686532374861, 0.17494010148926553, 28618.797869205209, -5.8067544681506185, 0.64912912439842729, -175.65344921170308, 105.99946805279117]
iteration = 30 , objective = -1.00013865574, inputs = [1.0005, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [675.37583091890463, 1.0, 1.0, 1.0, 1.0, 0.0, 14971.686532374861, 0.17494010148926553, 28618.797869205209, -5.8067544681506185, 0.64912912439842729, -175.65344921170308, 105.99946805279117]
iteration = 31 , objective = -1.0, inputs = [1.0, 1.0005, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [675.37748162706725, 1.0, 1.0, 1.0, 1.0, 0.0, 14971.686532374861, 0.17494010148926553, 28656.02625775546, -5.8067544681506185, 0.6494536889606265, -175.65344921170308, 105.99946805279117]
iteration = 32 , objective = -1.00003123103, inputs = [1.0, 1.0, 1.0005, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [675.37688594618817, 1.0, 1.0, 1.0, 1.0, 0.0, 14971.686532374861, 0.17494010148926553, 28618.797869205209, -5.8067544681506185, 0.64912912439842729, -175.65344921170308, 105.99946805279117]
iteration = 33 , objective = -1.0001580746, inputs = [1.0, 1.0, 1.0, 1.0005, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [674.59355196752745, 1.0, 1.0, 1.0, 1.0, 0.0, 16034.886275609842, 0.17484609505036616, 28618.797869205209, -3.2178797598803621, 0.64912912439842729, -100.85730206514093, 113.78145997857018]
iteration = 34 , objective = -1.00009985534, inputs = [1.0, 1.0, 1.0, 1.0, 1.0005, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [675.37816451165395, 1.0, 1.0, 1.0, 1.0, 0.0, 14824.640257251674, 0.17494010148926553, 28618.797869205209, -5.8067544681506185, 0.64912912439842729, -175.65344921170308, 105.99946805279117]
iteration = 35 , objective = -1.000072388, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0005, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [675.42881869652592, 1.0, 1.0, 1.0, 1.0, 0.0, 14971.686532374861, 0.17494010148926553, 28618.797869205209, -5.8067544681506185, 0.64912912439842729, -175.65344921170308, 105.99946805279117]
iteration = 36 , objective = -0.999936337969, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0005, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [675.30748430691995, 1.0, -1.0, 1.0, -1.0, 0.0, 14971.686532374861, 0.17494023969604278, 28618.797869205209, -5.8069069704784608, 0.64912912439842729, -175.65806238418094, 105.99970933222767]
iteration = 37 , objective = -1.00041252504, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0005, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [674.53718920604194, 1.0, 1.0, 1.0, 1.0, 0.0, 17331.48512796154, 0.17484212993234149, 28611.20128627518, -3.2977473220012432, 0.64916476229627607, -103.38654971197759, 114.76301503772102]
iteration = 38 , objective = -1.00001248125, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0005, 1.0, 1.0, 1.0, 1.0], constraints = [675.38174016705455, 1.0, 1.0, 1.0, 1.0, 0.0, 14942.982919277443, 0.17494010148926553, 28618.797869205209, -5.8067544681506185, 0.64912912439842729, -175.65344921170308, 105.99946805279117]
iteration = 39 , objective = -0.999968784544, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0005, 1.0, 1.0, 1.0], constraints = [675.58586811412817, 1.0, 1.0, 1.0, 1.0, 0.0, 14971.686532374861, 0.17494010148926553, 28618.797869205209, -5.8067544681506185, 0.64912912439842729, -175.65344921170308, 105.99946805279117]
iteration = 40 , objective = -0.999842004379, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0005, 1.0, 1.0], constraints = [675.29018535820921, 1.0, -1.0, 1.0, -1.0, 0.0, 14971.686532374861, 0.17496959852418259, 28618.797869205209, -2.5052807372775585, 0.64912912439842729, -78.0816533445918, 155.85837830304109]
iteration = 41 , objective = -0.999900194528, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0005, 1.0], constraints = [675.37837381999395, 1.0, 1.0, 1.0, 1.0, 0.0, 14972.208515339453, 0.17494010148926553, 28618.797869205209, -5.8067544681506185, 0.64912912439842729, -175.65344921170308, 105.99946805279117]
iteration = 42 , objective = -0.999927648165, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0005], constraints = [675.37665995548673, 1.0, 1.0, 1.0, 1.0, 0.0, 14971.686532374861, 0.17494010148926553, 28618.797869205209, -5.8067544681506185, 0.64912912439842729, -175.65344921170308, 105.99946805279117]
iteration = 43 , objective = -1.26693312572, inputs = [1.2773114876868377, 1.0, 1.0624620553031363, 1.015066663984303, 1.2575774133041078, 1.1447759913371094, 1.0177481950947609, 1.0097534269751685, 1.0362581498952084, 0.937569088048539, 0.9821268049052388, 0.8001836410681143, 0.8552963295059826], constraints = [672.10952205832825, 1.0, 1.0, 1.0, 1.0, 0.0, 25476.989995642947, 0.17489449131903514, 28642.342400554313, -5.205527875506534, 0.73548512681262213, -155.88480976597941, 82.405316346731524]
iteration = 44 , objective = -1.26707178147, inputs = [1.2778114876868376, 1.0, 1.0624620553031363, 1.015066663984303, 1.2575774133041078, 1.1447759913371094, 1.0177481950947609, 1.0097534269751685, 1.0362581498952084, 0.937569088048539, 0.9821268049052388, 0.8001836410681143, 0.8552963295059826], constraints = [672.10828755844761, 1.0, 1.0, 1.0, 1.0, 0.0, 25476.989995642947, 0.17489449131903514, 28642.342400554313, -5.205527875506534, 0.73548512681262213, -155.88480976597941, 82.405316346731524]
iteration = 45 , objective = -1.26693312572, inputs = [1.2773114876868377, 1.0005, 1.0624620553031363, 1.015066663984303, 1.2575774133041078, 1.1447759913371094, 1.0177481950947609, 1.0097534269751685, 1.0362581498952084, 0.937569088048539, 0.9821268049052388, 0.8001836410681143, 0.8552963295059826], constraints = [672.21854669900677, 1.0, 1.0, 1.0, 1.0, 0.0, 25476.989995642947, 0.17489449131903514, 24772.05835784187, -5.205527875506534, 0.73548512681262213, -155.88480976597941, 82.405316346731524]
iteration = 46 , objective = -1.26696701891, inputs = [1.2773114876868377, 1.0, 1.0629620553031365, 1.015066663984303, 1.2575774133041078, 1.1447759913371094, 1.0177481950947609, 1.0097534269751685, 1.0362581498952084, 0.937569088048539, 0.9821268049052388, 0.8001836410681143, 0.8552963295059826], constraints = [672.09575189833026, 1.0, 1.0, 1.0, 1.0, 0.0, 25476.989995642947, 0.17489449131903514, 28642.342400554313, -5.205527875506534, 0.73548512681262213, -155.88480976597941, 82.405316346731524]
iteration = 47 , objective = -1.26709487351, inputs = [1.2773114876868377, 1.0, 1.0624620553031363, 1.0155666639843028, 1.2575774133041078, 1.1447759913371094, 1.0177481950947609, 1.0097534269751685, 1.0362581498952084, 0.937569088048539, 0.9821268049052388, 0.8001836410681143, 0.8552963295059826], constraints = [671.97178257551104, 2.0, -1.0, 2.0, -1.0, 0.0, 25476.989995642947, 0.17569182725952415, 35235.507665713791, -4.5370677885855955, 0.73548512681262213, -136.12243340275776, 158.4133566530453]
iteration = 48 , objective = -1.26705712581, inputs = [1.2773114876868377, 1.0, 1.0624620553031363, 1.015066663984303, 1.2580774133041077, 1.1447759913371094, 1.0177481950947609, 1.0097534269751685, 1.0362581498952084, 0.937569088048539, 0.9821268049052388, 0.8001836410681143, 0.8552963295059826], constraints = [672.10951770268582, 1.0, 1.0, 1.0, 1.0, 0.0, 25477.03548413375, 0.17489449131903514, 28642.342400554313, -5.205527875506534, 0.73577754822502661, -155.88480976597941, 82.405316346731524]
iteration = 49 , objective = -1.26702082113, inputs = [1.2773114876868377, 1.0, 1.0624620553031363, 1.015066663984303, 1.2575774133041078, 1.1452759913371093, 1.0177481950947609, 1.0097534269751685, 1.0362581498952084, 0.937569088048539, 0.9821268049052388, 0.8001836410681143, 0.8552963295059826], constraints = [672.09315531470827, 1.0, 1.0, 1.0, 1.0, 0.0, 25476.989995642947, 0.17489449131903514, 28642.342400554313, -5.205527875506534, 0.73548512681262213, -155.88480976597941, 82.405316346731524]
iteration = 50 , objective = -1.26687044238, inputs = [1.2773114876868377, 1.0, 1.0624620553031363, 1.015066663984303, 1.2575774133041078, 1.1447759913371094, 1.0182481950947608, 1.0097534269751685, 1.0362581498952084, 0.937569088048539, 0.9821268049052388, 0.8001836410681143, 0.8552963295059826], constraints = [671.35475212582946, 1.0, 2.0, 1.0, 2.0, 0.0, 31840.229486178283, 0.17489392067381745, 28642.342400554313, -4.9174807311771938, 0.73548512681262213, -147.25894599744782, 80.10635255638077]
iteration = 51 , objective = -1.26744544856, inputs = [1.2773114876868377, 1.0, 1.0624620553031363, 1.015066663984303, 1.2575774133041078, 1.1447759913371094, 1.0177481950947609, 1.0102534269751684, 1.0362581498952084, 0.937569088048539, 0.9821268049052388, 0.8001836410681143, 0.8552963295059826], constraints = [671.84327041712652, 1.0, 1.0, 1.0, 1.0, 0.0, 25477.039496099533, 0.17489353043283565, 28642.17477487836, -5.2747987265751615, 0.73552559143139262, -157.95357645844754, 84.346967529085035]
iteration = 52 , objective = -1.26693586259, inputs = [1.2773114876868377, 1.0, 1.0624620553031363, 1.015066663984303, 1.2575774133041078, 1.1447759913371094, 1.0177481950947609, 1.0097534269751685, 1.0367581498952083, 0.937569088048539, 0.9821268049052388, 0.8001836410681143, 0.8552963295059826], constraints = [672.10941810016527, 1.0, 1.0, 1.0, 1.0, 0.0, 25476.981750754501, 0.17489449131903514, 28642.342400554313, -5.205527875506534, 0.73548512681262213, -155.88480976597941, 82.405316346731524]
iteration = 53 , objective = -1.26689473808, inputs = [1.2773114876868377, 1.0, 1.0624620553031363, 1.015066663984303, 1.2575774133041078, 1.1447759913371094, 1.0177481950947609, 1.0097534269751685, 1.0362581498952084, 0.9380690880485391, 0.9821268049052388, 0.8001836410681143, 0.8552963295059826], constraints = [672.11037564762626, 1.0, 1.0, 1.0, 1.0, 0.0, 25476.989995642947, 0.17489449131903514, 28642.342400554313, -5.205527875506534, 0.73548512681262213, -155.88480976597941, 82.405316346731524]
iteration = 54 , objective = -1.26676603806, inputs = [1.2773114876868377, 1.0, 1.0624620553031363, 1.015066663984303, 1.2575774133041078, 1.1447759913371094, 1.0177481950947609, 1.0097534269751685, 1.0362581498952084, 0.937569088048539, 0.9826268049052388, 0.8001836410681143, 0.8552963295059826], constraints = [672.15556034126018, 1.0, 1.0, 1.0, 1.0, 0.0, 25476.989995642947, 0.17489449045296671, 28642.342400554313, -5.2228343403403823, 0.73548512681262213, -156.40306940128747, 82.679223101380586]
iteration = 55 , objective = -1.26673836749, inputs = [1.2773114876868377, 1.0, 1.0624620553031363, 1.015066663984303, 1.2575774133041078, 1.1447759913371094, 1.0177481950947609, 1.0097534269751685, 1.0362581498952084, 0.937569088048539, 0.9821268049052388, 0.8006836410681143, 0.8552963295059826], constraints = [672.11254568127492, 1.0, 1.0, 1.0, 1.0, 0.0, 25476.988897824576, 0.17489449131903514, 28642.342400554313, -5.205527875506534, 0.73548512681262213, -155.88480976597941, 82.405316346731524]
iteration = 56 , objective = -1.26681581789, inputs = [1.2773114876868377, 1.0, 1.0624620553031363, 1.015066663984303, 1.2575774133041078, 1.1447759913371094, 1.0177481950947609, 1.0097534269751685, 1.0362581498952084, 0.937569088048539, 0.9821268049052388, 0.8001836410681143, 0.8557963295059826], constraints = [672.11174306592409, 1.0, 1.0, 1.0, 1.0, 0.0, 25476.989995642947, 0.17489449131903514, 28642.342400554313, -5.205527875506534, 0.73548512681262213, -155.88480976597941, 82.405316346731524]
iteration = 57 , objective = -1.26693312572, inputs = [1.2773114876868377, 1.0, 1.0624620553031363, 1.015066663984303, 1.2575774133041078, 1.1447759913371094, 1.0177481950947609, 1.0097534269751685, 1.0362581498952084, 0.937569088048539, 0.9821268049052388, 0.8001836410681143, 0.8552963295059826], constraints = [672.10952205832825, 1.0, 1.0, 1.0, 1.0, 0.0, 25476.989995642947, 0.17489449131903514, 28642.342400554313, -5.205527875506534, 0.73548512681262213, -155.88480976597941, 82.405316346731524]
iteration = 58 , objective = -1.26707178147, inputs = [1.2778114876868376, 1.0, 1.0624620553031363, 1.015066663984303, 1.2575774133041078, 1.1447759913371094, 1.0177481950947609, 1.0097534269751685, 1.0362581498952084, 0.937569088048539, 0.9821268049052388, 0.8001836410681143, 0.8552963295059826], constraints = [672.10828755844761, 1.0, 1.0, 1.0, 1.0, 0.0, 25476.989995642947, 0.17489449131903514, 28642.342400554313, -5.205527875506534, 0.73548512681262213, -155.88480976597941, 82.405316346731524]
iteration = 59 , objective = -1.26693312572, inputs = [1.2773114876868377, 1.0005, 1.0624620553031363, 1.015066663984303, 1.2575774133041078, 1.1447759913371094, 1.0177481950947609, 1.0097534269751685, 1.0362581498952084, 0.937569088048539, 0.9821268049052388, 0.8001836410681143, 0.8552963295059826], constraints = [672.21854669900677, 1.0, 1.0, 1.0, 1.0, 0.0, 25476.989995642947, 0.17489449131903514, 24772.05835784187, -5.205527875506534, 0.73548512681262213, -155.88480976597941, 82.405316346731524]
iteration = 60 , objective = -1.26696701891, inputs = [1.2773114876868377, 1.0, 1.0629620553031365, 1.015066663984303, 1.2575774133041078, 1.1447759913371094, 1.0177481950947609, 1.0097534269751685, 1.0362581498952084, 0.937569088048539, 0.9821268049052388, 0.8001836410681143, 0.8552963295059826], constraints = [672.09575189833026, 1.0, 1.0, 1.0, 1.0, 0.0, 25476.989995642947, 0.17489449131903514, 28642.342400554313, -5.205527875506534, 0.73548512681262213, -155.88480976597941, 82.405316346731524]
iteration = 61 , objective = -1.26709487351, inputs = [1.2773114876868377, 1.0, 1.0624620553031363, 1.0155666639843028, 1.2575774133041078, 1.1447759913371094, 1.0177481950947609, 1.0097534269751685, 1.0362581498952084, 0.937569088048539, 0.9821268049052388, 0.8001836410681143, 0.8552963295059826], constraints = [671.97178257551104, 2.0, -1.0, 2.0, -1.0, 0.0, 25476.989995642947, 0.17569182725952415, 35235.507665713791, -4.5370677885855955, 0.73548512681262213, -136.12243340275776, 158.4133566530453]
iteration = 62 , objective = -1.26705712581, inputs = [1.2773114876868377, 1.0, 1.0624620553031363, 1.015066663984303, 1.2580774133041077, 1.1447759913371094, 1.0177481950947609, 1.0097534269751685, 1.0362581498952084, 0.937569088048539, 0.9821268049052388, 0.8001836410681143, 0.8552963295059826], constraints = [672.10951770268582, 1.0, 1.0, 1.0, 1.0, 0.0, 25477.03548413375, 0.17489449131903514, 28642.342400554313, -5.205527875506534, 0.73577754822502661, -155.88480976597941, 82.405316346731524]
iteration = 63 , objective = -1.26702082113, inputs = [1.2773114876868377, 1.0, 1.0624620553031363, 1.015066663984303, 1.2575774133041078, 1.1452759913371093, 1.0177481950947609, 1.0097534269751685, 1.0362581498952084, 0.937569088048539, 0.9821268049052388, 0.8001836410681143, 0.8552963295059826], constraints = [672.09315531470827, 1.0, 1.0, 1.0, 1.0, 0.0, 25476.989995642947, 0.17489449131903514, 28642.342400554313, -5.205527875506534, 0.73548512681262213, -155.88480976597941, 82.405316346731524]
iteration = 64 , objective = -1.26687044238, inputs = [1.2773114876868377, 1.0, 1.0624620553031363, 1.015066663984303, 1.2575774133041078, 1.1447759913371094, 1.0182481950947608, 1.0097534269751685, 1.0362581498952084, 0.937569088048539, 0.9821268049052388, 0.8001836410681143, 0.8552963295059826], constraints = [671.35475212582946, 1.0, 2.0, 1.0, 2.0, 0.0, 31840.229486178283, 0.17489392067381745, 28642.342400554313, -4.9174807311771938, 0.73548512681262213, -147.25894599744782, 80.10635255638077]
iteration = 65 , objective = -1.26744544856, inputs = [1.2773114876868377, 1.0, 1.0624620553031363, 1.015066663984303, 1.2575774133041078, 1.1447759913371094, 1.0177481950947609, 1.0102534269751684, 1.0362581498952084, 0.937569088048539, 0.9821268049052388, 0.8001836410681143, 0.8552963295059826], constraints = [671.84327041712652, 1.0, 1.0, 1.0, 1.0, 0.0, 25477.039496099533, 0.17489353043283565, 28642.17477487836, -5.2747987265751615, 0.73552559143139262, -157.95357645844754, 84.346967529085035]
