Results_Name,VSPAERO_Wrapper
Results_Timestamp,1538739254
Results_Date,10,5,2018
Results_Time,12,34,14
ResultsVec,VSPAERO_History,VSPAERO_Load
Results_Name,VSPAERO_History
Results_Timestamp,1538739253
Results_Date,10,5,2018
Results_Time,12,34,13
Alpha,-1.566210,-1.566210,-1.566210
AnalysisMethod,0
Beta,0.000000,0.000000,0.000000
CDi,0.000920,0.000850,0.000840
CDo,0.007800,0.007800,0.007800
CDtot,0.008720,0.008660,0.008640
CFx,-0.001360,-0.001390,-0.001390
CFy,0.000000,0.000000,0.000000
CFz,-0.083440,-0.082140,-0.081370
CL,-0.083450,-0.082150,-0.081380
CMx,-0.000010,-0.000420,-0.000710
CMy,0.384260,0.352150,0.346320
CMz,0.000040,0.000050,0.000040
CS,0.000000,0.000000,0.000000
E,241.064970,251.277700,251.154260
FC_AoA_,-1.566210
FC_Beta_,0.000000
FC_Bref_,1.000000
FC_Cref_,1.000000
FC_Mach_,0.784561
FC_Pitch_Rate,0.000000
FC_Rho_,0.349297
FC_Roll__Rate,0.000000
FC_Sref_,100.000000
FC_Vinf_,231.500000
FC_Xcg_,0.000000
FC_Yaw___Rate,0.000000
FC_Ycg_,0.000000
FC_Zcg_,0.000000
L/D,-9.567460,-9.488850,-9.416520
Mach,0.784560,0.784560,0.784560
T/QS,0.000000,0.000000,0.000000
WakeIter,1,2,3
Results_Name,VSPAERO_Load
Results_Timestamp,1538739254
Results_Date,10,5,2018
Results_Time,12,34,14
AnalysisMethod,0
Chord,2.143550,2.143550,2.143550,2.143550,2.143550,2.143550,2.143550,2.143550,2.143550,2.143550,5.148020,5.044020,4.940020,4.836020,4.732020,5.148020,5.044020,4.940020,4.836020,4.732020,1.118750,1.118750,1.118750,1.118750,1.118750
FC_AoA_,-1.566210
FC_Beta_,0.000000
FC_Bref_,1.000000
FC_Cref_,1.000000
FC_Mach_,0.784561
FC_Pitch_Rate,0.000000
FC_Rho_,0.349297
FC_Roll__Rate,0.000000
FC_Sref_,100.000000
FC_Vinf_,231.500000
FC_Xcg_,0.000000
FC_Yaw___Rate,0.000000
FC_Ycg_,0.000000
FC_Zcg_,0.000000
V/Vinf,2.143550,2.143550,2.143550,2.143550,2.143550,2.143550,2.143550,2.143550,2.143550,2.143550,5.148020,5.044020,4.940020,4.836020,4.732020,5.148020,5.044020,4.940020,4.836020,4.732020,1.118750,1.118750,1.118750,1.118750,1.118750
WingId,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5
Yavg,0.449390,1.348180,2.246970,3.145760,4.044550,-0.449390,-1.348180,-2.246970,-3.145760,-4.044550,0.687570,2.067310,3.447040,4.826770,6.206500,-0.687570,-2.067310,-3.447040,-4.826770,-6.206500,-0.000000,0.000000,0.000000,-0.000000,-0.000000
cd,0.000330,0.000330,0.000320,0.000310,0.000230,0.000330,0.000330,0.000320,0.000300,0.000220,0.001530,0.001490,0.001390,0.000910,0.000370,0.001530,0.001490,0.001390,0.000930,0.000400,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
cd*c/cref,0.000707,0.000707,0.000686,0.000665,0.000493,0.000707,0.000707,0.000686,0.000643,0.000472,0.007876,0.007516,0.006867,0.004401,0.001751,0.007876,0.007516,0.006867,0.004497,0.001893,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
